a.gal1.s,-1.76,0.346944818
a.gal1.s,-1.77,0.346223296
a.gal1.s,-1.78,0.345497827
a.gal1.s,-1.79,0.344768443
a.gal1.s,-1.8,0.344035174
a.gal1.s,-1.81,0.343298052
a.gal1.s,-1.82,0.342557108
a.gal1.s,-1.83,0.341812374
a.gal1.s,-1.84,0.341063882
a.gal1.s,-1.85,0.340311663
a.gal1.s,-1.86,0.33955575
a.gal1.s,-1.87,0.338796174
a.gal1.s,-1.88,0.338032967
a.gal1.s,-1.89,0.337266162
a.gal1.s,-1.9,0.336495792
a.gal1.s,-1.91,0.335721887
a.gal1.s,-1.92,0.334944482
a.gal1.s,-1.93,0.334163608
a.gal1.s,-1.94,0.333379298
a.gal1.s,-1.95,0.332591585
a.gal1.s,-1.96,0.331800502
a.gal1.s,-1.97,0.331006082
a.gal1.s,-1.98,0.330208358
a.gal1.s,-1.99,0.329407362
a.gal1.s,-2,0.328603129
a.gal1.s,-2.01,0.32779569
a.gal1.s,-2.02,0.326985081
a.gal1.s,-2.03,0.326171333
a.gal1.s,-2.04,0.32535448
a.gal1.s,-2.05,0.324534557
a.gal1.s,-2.06,0.323711595
a.gal1.s,-2.07,0.32288563
a.gal1.s,-2.08,0.322056695
a.gal1.s,-2.09,0.321224823
a.gal1.s,-2.1,0.320390048
a.gal1.s,-2.11,0.319552404
a.gal1.s,-2.12,0.318711926
a.gal1.s,-2.13,0.317868646
a.gal1.s,-2.14,0.317022599
a.gal1.s,-2.15,0.316173819
a.gal1.s,-2.16,0.315322339
a.gal1.s,-2.17,0.314468195
a.gal1.s,-2.18,0.31361142
a.gal1.s,-2.19,0.312752048
a.gal1.s,-2.2,0.311890113
a.gal1.s,-2.21,0.31102565
a.gal1.s,-2.22,0.310158693
a.gal1.s,-2.23,0.309289276
a.gal1.s,-2.24,0.308417434
a.gal1.s,-2.25,0.3075432
a.gal1.s,-2.26,0.306666609
a.gal1.s,-2.27,0.305787695
a.gal1.s,-2.28,0.304906493
a.gal1.s,-2.29,0.304023037
a.gal1.s,-2.3,0.303137361
a.gal1.s,-2.31,0.3022495
a.gal1.s,-2.32,0.301359488
a.gal1.s,-2.33,0.300467359
a.gal1.s,-2.34,0.299573148
a.gal1.s,-2.35,0.298676889
a.gal1.s,-2.36,0.297778616
a.gal1.s,-2.37,0.296878365
a.gal1.s,-2.38,0.295976168
a.gal1.s,-2.39,0.295072061
a.gal1.s,-2.4,0.294166077
a.gal1.s,-2.41,0.293258252
a.gal1.s,-2.42,0.292348618
a.gal1.s,-2.43,0.291437212
a.gal1.s,-2.44,0.290524066
a.gal1.s,-2.45,0.289609215
a.gal1.s,-2.46,0.288692693
a.gal1.s,-2.47,0.287774534
a.gal1.s,-2.48,0.286854773
a.gal1.s,-2.49,0.285933443
a.gal1.s,-2.5,0.285010578
a.gal1.s,-2.51,0.284086214
a.gal1.s,-2.52,0.283160382
a.gal1.s,-2.53,0.282233118
a.gal1.s,-2.54,0.281304455
a.gal1.s,-2.55,0.280374428
a.gal1.s,-2.56,0.279443069
a.gal1.s,-2.57,0.278510413
a.gal1.s,-2.58,0.277576493
a.gal1.s,-2.59,0.276641343
a.gal1.s,-2.6,0.275704997
a.gal1.s,-2.61,0.274767487
a.gal1.s,-2.62,0.273828849
a.gal1.s,-2.63,0.272889114
a.gal1.s,-2.64,0.271948316
a.gal1.s,-2.65,0.27100649
a.gal1.s,-2.66,0.270063666
a.gal1.s,-2.67,0.26911988
a.gal1.s,-2.68,0.268175164
a.gal1.s,-2.69,0.267229551
a.gal1.s,-2.7,0.266283073
a.gal1.s,-2.71,0.265335765
a.gal1.s,-2.72,0.264387658
a.gal1.s,-2.73,0.263438785
a.gal1.s,-2.74,0.262489179
a.gal1.s,-2.75,0.261538873
a.gal1.s,-2.76,0.260587898
a.gal1.s,-2.77,0.259636288
a.gal1.s,-2.78,0.258684074
a.gal1.s,-2.79,0.257731289
a.gal1.s,-2.8,0.256777964
a.gal1.s,-2.81,0.255824133
a.gal1.s,-2.82,0.254869826
a.gal1.s,-2.83,0.253915075
a.gal1.s,-2.84,0.252959913
a.gal1.s,-2.85,0.25200437
a.gal1.s,-2.86,0.251048479
a.gal1.s,-2.87,0.25009227
a.gal1.s,-2.88,0.249135776
a.gal1.s,-2.89,0.248179026
a.gal1.s,-2.9,0.247222053
a.gal1.s,-2.91,0.246264888
a.gal1.s,-2.92,0.24530756
a.gal1.s,-2.93,0.244350101
a.gal1.s,-2.94,0.243392542
a.gal1.s,-2.95,0.242434913
a.gal1.s,-2.96,0.241477245
a.gal1.s,-2.97,0.240519567
a.gal1.s,-2.98,0.23956191
a.gal1.s,-2.99,0.238604304
a.gal1.s,-3,0.237646779
a.gal1.s,-3.01,0.236689365
a.gal1.s,-3.02,0.235732092
a.gal1.s,-3.03,0.234774988
a.gal1.s,-3.04,0.233818084
a.gal1.s,-3.05,0.232861409
a.gal1.s,-3.06,0.231904991
a.gal1.s,-3.07,0.230948861
a.gal1.s,-3.08,0.229993046
a.gal1.s,-3.09,0.229037576
a.gal1.s,-3.1,0.228082479
a.gal1.s,-3.11,0.227127784
a.gal1.s,-3.12,0.226173519
a.gal1.s,-3.13,0.225219712
a.gal1.s,-3.14,0.224266391
a.gal1.s,-3.15,0.223313586
a.gal1.s,-3.16,0.222361322
a.gal1.s,-3.17,0.221409628
a.gal1.s,-3.18,0.220458531
a.gal1.s,-3.19,0.219508059
a.gal1.s,-3.2,0.218558238
a.gal1.s,-3.21,0.217609097
a.gal1.s,-3.22,0.216660662
a.gal1.s,-3.23,0.215712959
a.gal1.s,-3.24,0.214766015
a.gal1.s,-3.25,0.213819857
a.gal1.s,-3.26,0.212874511
a.gal1.s,-3.27,0.211930004
a.gal1.s,-3.28,0.21098636
a.gal1.s,-3.29,0.210043607
a.gal1.s,-3.3,0.209101769
a.gal1.s,-3.31,0.208160872
a.gal1.s,-3.32,0.207220942
a.gal1.s,-3.33,0.206282003
a.gal1.s,-3.34,0.205344082
a.gal1.s,-3.35,0.204407202
a.gal1.s,-3.36,0.203471388
a.gal1.s,-3.37,0.202536666
a.gal1.s,-3.38,0.201603059
a.gal1.s,-3.39,0.200670592
a.gal1.s,-3.4,0.199739288
a.gal1.s,-3.41,0.198809172
a.gal1.s,-3.42,0.197880267
a.gal1.s,-3.43,0.196952597
a.gal1.s,-3.44,0.196026185
a.gal1.s,-3.45,0.195101055
a.gal1.s,-3.46,0.194177229
a.gal1.s,-3.47,0.193254731
a.gal1.s,-3.48,0.192333583
a.gal1.s,-3.49,0.191413808
a.gal1.s,-3.5,0.190495427
a.gal1.s,-3.51,0.189578464
a.gal1.s,-3.52,0.18866294
a.gal1.s,-3.53,0.187748878
a.gal1.s,-3.54,0.186836298
a.gal1.s,-3.55,0.185925222
a.gal1.s,-3.56,0.185015672
a.gal1.s,-3.57,0.184107669
a.gal1.s,-3.58,0.183201233
a.gal1.s,-3.59,0.182296386
a.gal1.s,-3.6,0.181393149
a.gal1.s,-3.61,0.18049154
a.gal1.s,-3.62,0.179591582
a.gal1.s,-3.63,0.178693294
a.gal1.s,-3.64,0.177796695
a.gal1.s,-3.65,0.176901806
a.gal1.s,-3.66,0.176008646
a.gal1.s,-3.67,0.175117235
a.gal1.s,-3.68,0.174227591
a.gal1.s,-3.69,0.173339733
a.gal1.s,-3.7,0.172453682
a.gal1.s,-3.71,0.171569454
a.gal1.s,-3.72,0.170687069
a.gal1.s,-3.73,0.169806545
a.gal1.s,-3.74,0.168927899
a.gal1.s,-3.75,0.168051151
a.gal1.s,-3.76,0.167176317
a.gal1.s,-3.77,0.166303415
a.gal1.s,-3.78,0.165432463
a.gal1.s,-3.79,0.164563477
a.gal1.s,-3.8,0.163696475
a.gal1.s,-3.81,0.162831474
a.gal1.s,-3.82,0.16196849
a.gal1.s,-3.83,0.161107539
a.gal1.s,-3.84,0.160248638
a.gal1.s,-3.85,0.159391803
a.gal1.s,-3.86,0.158537049
a.gal1.s,-3.87,0.157684394
a.gal1.s,-3.88,0.156833851
a.gal1.s,-3.89,0.155985437
a.gal1.s,-3.9,0.155139166
a.gal1.s,-3.91,0.154295054
a.gal1.s,-3.92,0.153453115
a.gal1.s,-3.93,0.152613365
a.gal1.s,-3.94,0.151775816
a.gal1.s,-3.95,0.150940485
a.gal1.s,-3.96,0.150107384
a.gal1.s,-3.97,0.149276528
a.gal1.s,-3.98,0.14844793
a.gal1.s,-3.99,0.147621604
a.gal1.s,-4,0.146797563
a.gal1.s,-4.01,0.14597582
a.gal1.s,-4.02,0.145156389
a.gal1.s,-4.03,0.144339281
a.gal1.s,-4.04,0.143524511
a.gal1.s,-4.05,0.14271209
a.gal1.s,-4.06,0.14190203
a.gal1.s,-4.07,0.141094343
a.gal1.s,-4.08,0.140289042
a.gal1.s,-4.09,0.139486138
a.gal1.s,-4.1,0.138685642
a.gal1.s,-4.11,0.137887567
a.gal1.s,-4.12,0.137091922
a.gal1.s,-4.13,0.13629872
a.gal1.s,-4.14,0.13550797
a.gal1.s,-4.15,0.134719684
a.gal1.s,-4.16,0.133933872
a.gal1.s,-4.17,0.133150545
a.gal1.s,-4.18,0.132369711
a.gal1.s,-4.19,0.131591382
a.gal1.s,-4.2,0.130815567
a.gal1.s,-4.21,0.130042275
a.gal1.s,-4.22,0.129271517
a.gal1.s,-4.23,0.1285033
a.gal1.s,-4.24,0.127737635
a.gal1.s,-4.25,0.12697453
a.gal1.s,-4.26,0.126213994
a.gal1.s,-4.27,0.125456035
a.gal1.s,-4.28,0.124700662
a.gal1.s,-4.29,0.123947883
a.gal1.s,-4.3,0.123197705
a.gal1.s,-4.31,0.122450138
a.gal1.s,-4.32,0.121705187
a.gal1.s,-4.33,0.120962862
a.gal1.s,-4.34,0.120223169
a.gal1.s,-4.35,0.119486115
a.gal1.s,-4.36,0.118751707
a.gal1.s,-4.37,0.118019953
a.gal1.s,-4.38,0.117290858
a.gal1.s,-4.39,0.11656443
a.gal1.s,-4.4,0.115840674
a.gal1.s,-4.41,0.115119598
a.gal1.s,-4.42,0.114401206
a.gal1.s,-4.43,0.113685504
a.gal1.s,-4.44,0.112972499
a.gal1.s,-4.45,0.112262196
a.gal1.s,-4.46,0.111554599
a.gal1.s,-4.47,0.110849715
a.gal1.s,-4.48,0.110147549
a.gal1.s,-4.49,0.109448104
a.gal1.s,-4.5,0.108751386
a.gal1.s,-4.51,0.1080574
a.gal1.s,-4.52,0.10736615
a.gal1.s,-4.53,0.106677639
a.gal1.s,-4.54,0.105991873
a.gal1.s,-4.55,0.105308855
a.gal1.s,-4.56,0.104628588
a.gal1.s,-4.57,0.103951077
a.gal1.s,-4.58,0.103276325
a.gal1.s,-4.59,0.102604335
a.gal1.s,-4.6,0.10193511
a.gal1.s,-4.61,0.101268653
a.gal1.s,-4.62,0.100604967
a.gal1.s,-4.63,0.099944056
a.gal1.s,-4.64,0.09928592
a.gal1.s,-4.65,0.098630564
a.gal1.s,-4.66,0.097977988
a.gal1.s,-4.67,0.097328196
a.gal1.s,-4.68,0.096681188
a.gal1.s,-4.69,0.096036968
a.gal1.s,-4.7,0.095395536
a.gal1.s,-4.71,0.094756894
a.gal1.s,-4.72,0.094121044
a.gal1.s,-4.73,0.093487987
a.gal1.s,-4.74,0.092857723
a.gal1.s,-4.75,0.092230254
a.gal1.s,-4.76,0.091605581
a.gal1.s,-4.77,0.090983705
a.gal1.s,-4.78,0.090364625
a.gal1.s,-4.79,0.089748343
a.gal1.s,-4.8,0.089134858
a.gal1.s,-4.81,0.088524171
a.gal1.s,-4.82,0.087916282
a.gal1.s,-4.83,0.087311191
a.gal1.s,-4.84,0.086708897
a.gal1.s,-4.85,0.0861094
a.gal1.s,-4.86,0.0855127
a.gal1.s,-4.87,0.084918796
a.gal1.s,-4.88,0.084327687
a.gal1.s,-4.89,0.083739373
a.gal1.s,-4.9,0.083153851
a.gal1.s,-4.91,0.082571122
a.gal1.s,-4.92,0.081991184
a.gal1.s,-4.93,0.081414036
a.gal1.s,-4.94,0.080839675
a.gal1.s,-4.95,0.080268101
a.gal1.s,-4.96,0.079699312
a.gal1.s,-4.97,0.079133306
a.gal1.s,-4.98,0.07857008
a.gal1.s,-4.99,0.078009633
a.gal1.s,-5,0.077451963
a.gal10.n,0,1.31E-05
a.gal10.n,-0.01,1.90E-05
a.gal10.n,-0.02,2.73E-05
a.gal10.n,-0.03,3.89E-05
a.gal10.n,-0.04,5.50E-05
a.gal10.n,-0.05,7.73E-05
a.gal10.n,-0.06,1.08E-04
a.gal10.n,-0.07,1.50E-04
a.gal10.n,-0.08,2.06E-04
a.gal10.n,-0.09,2.81E-04
a.gal10.n,-0.1,3.81E-04
a.gal10.n,-0.11,5.14E-04
a.gal10.n,-0.12,6.87E-04
a.gal10.n,-0.13,9.13E-04
a.gal10.n,-0.14,0.001204373
a.gal10.n,-0.15,0.001577884
a.gal10.n,-0.16,0.002052986
a.gal10.n,-0.17,0.002652796
a.gal10.n,-0.18,0.003404394
a.gal10.n,-0.19,0.004339157
a.gal10.n,-0.2,0.005493042
a.gal10.n,-0.21,0.006906775
a.gal10.n,-0.22,0.008625934
a.gal10.n,-0.23,0.010700891
a.gal10.n,-0.24,0.013186576
a.gal10.n,-0.25,0.016142048
a.gal10.n,-0.26,0.019629845
a.gal10.n,-0.27,0.023715098
a.gal10.n,-0.28,0.028464404
a.gal10.n,-0.29,0.033944451
a.gal10.n,-0.3,0.040220429
a.gal10.n,-0.31,0.047354229
a.gal10.n,-0.32,0.055402502
a.gal10.n,-0.33,0.064414611
a.gal10.n,-0.34,0.074430546
a.gal10.n,-0.35,0.085478901
a.gal10.n,-0.36,0.097574966
a.gal10.n,-0.37,0.11071905
a.gal10.n,-0.38,0.124895112
a.gal10.n,-0.39,0.140069774
a.gal10.n,-0.4,0.156191799
a.gal10.n,-0.41,0.173192081
a.gal10.n,-0.42,0.19098418
a.gal10.n,-0.43,0.209465423
a.gal10.n,-0.44,0.228518548
a.gal10.n,-0.45,0.24801385
a.gal10.n,-0.46,0.267811775
a.gal10.n,-0.47,0.287765878
a.gal10.n,-0.48,0.307726018
a.gal10.n,-0.49,0.327541708
a.gal10.n,-0.5,0.347065468
a.gal10.n,-0.51,0.366156065
a.gal10.n,-0.52,0.384681533
a.gal10.n,-0.53,0.402521839
a.gal10.n,-0.54,0.419571142
a.gal10.n,-0.55,0.435739537
a.gal10.n,-0.56,0.450954272
a.gal10.n,-0.57,0.465160401
a.gal10.n,-0.58,0.478320882
a.gal10.n,-0.59,0.490416164
a.gal10.n,-0.6,0.501443286
a.gal10.n,-0.61,0.511414581
a.gal10.n,-0.62,0.520356057
a.gal10.n,-0.63,0.528305532
a.gal10.n,-0.64,0.535310623
a.gal10.n,-0.65,0.541426669
a.gal10.n,-0.66,0.546714673
a.gal10.n,-0.67,0.551239327
a.gal10.n,-0.68,0.555067184
a.gal10.n,-0.69,0.558265018
a.gal10.n,-0.7,0.560898406
a.gal10.n,-0.71,0.563030548
a.gal10.n,-0.72,0.56472133
a.gal10.n,-0.73,0.566026627
a.gal10.n,-0.74,0.566997829
a.gal10.n,-0.75,0.56768157
a.gal10.n,-0.76,0.568119633
a.gal10.n,-0.77,0.568349004
a.gal10.n,-0.78,0.568402044
a.gal10.n,-0.79,0.568306757
a.gal10.n,-0.8,0.56808711
a.gal10.n,-0.81,0.567763408
a.gal10.n,-0.82,0.567352675
a.gal10.n,-0.83,0.566869044
a.gal10.n,-0.84,0.566324139
a.gal10.n,-0.85,0.565727428
a.gal10.n,-0.86,0.565086554
a.gal10.n,-0.87,0.564407634
a.gal10.n,-0.88,0.56369552
a.gal10.n,-0.89,0.562954032
a.gal10.n,-0.9,0.562186157
a.gal10.n,-0.91,0.561394208
a.gal10.n,-0.92,0.560579973
a.gal10.n,-0.93,0.559744824
a.gal10.n,-0.94,0.55888981
a.gal10.n,-0.95,0.558015734
a.gal10.n,-0.96,0.557123211
a.gal10.n,-0.97,0.556212715
a.gal10.n,-0.98,0.555284615
a.gal10.n,-0.99,0.554339201
a.gal10.n,-1,0.553376708
a.gal10.n,-1.01,0.552397332
a.gal10.n,-1.02,0.551401236
a.gal10.n,-1.03,0.550388566
a.gal10.n,-1.04,0.549359454
a.gal10.n,-1.05,0.548314021
a.gal10.n,-1.06,0.547252384
a.gal10.n,-1.07,0.546174655
a.gal10.n,-1.08,0.545080943
a.gal10.n,-1.09,0.543971359
a.gal10.n,-1.1,0.54284601
a.gal10.n,-1.11,0.541705007
a.gal10.n,-1.12,0.540548459
a.gal10.n,-1.13,0.539376477
a.gal10.n,-1.14,0.538189172
a.gal10.n,-1.15,0.536986657
a.gal10.n,-1.16,0.535769046
a.gal10.n,-1.17,0.534536455
a.gal10.n,-1.18,0.533288999
a.gal10.n,-1.19,0.532026796
a.gal10.n,-1.2,0.530749964
a.gal10.n,-1.21,0.529458624
a.gal10.n,-1.22,0.528152896
a.gal10.n,-1.23,0.526832903
a.gal10.n,-1.24,0.525498767
a.gal10.n,-1.25,0.524150613
a.gal10.n,-1.26,0.522788565
a.gal10.n,-1.27,0.521412751
a.gal10.n,-1.28,0.520023299
a.gal10.n,-1.29,0.518620335
a.gal10.n,-1.3,0.51720399
a.gal10.n,-1.31,0.515774395
a.gal10.n,-1.32,0.51433168
a.gal10.n,-1.33,0.512875978
a.gal10.n,-1.34,0.511407422
a.gal10.n,-1.35,0.509926147
a.gal10.n,-1.36,0.508432287
a.gal10.n,-1.37,0.506925978
a.gal10.n,-1.38,0.505407358
a.gal10.n,-1.39,0.503876562
a.gal10.n,-1.4,0.502333731
a.gal10.n,-1.41,0.500779003
a.gal10.n,-1.42,0.499212517
a.gal10.n,-1.43,0.497634415
a.gal10.n,-1.44,0.496044837
a.gal10.n,-1.45,0.494443927
a.gal10.n,-1.46,0.492831825
a.gal10.n,-1.47,0.491208677
a.gal10.n,-1.48,0.489574625
a.gal10.n,-1.49,0.487929814
a.gal10.n,-1.5,0.48627439
a.gal10.n,-1.51,0.484608497
a.gal10.n,-1.52,0.482932283
a.gal10.n,-1.53,0.481245895
a.gal10.n,-1.54,0.479549478
a.gal10.n,-1.55,0.477843182
a.gal10.n,-1.56,0.476127154
a.gal10.n,-1.57,0.474401543
a.gal10.n,-1.58,0.472666498
a.gal10.n,-1.59,0.470922168
a.gal10.n,-1.6,0.469168704
a.gal10.n,-1.61,0.467406256
a.gal10.n,-1.62,0.465634973
a.gal10.n,-1.63,0.463855008
a.gal10.n,-1.64,0.46206651
a.gal10.n,-1.65,0.460269632
a.gal10.n,-1.66,0.458464525
a.gal10.n,-1.67,0.456651341
a.gal10.n,-1.68,0.454830232
a.gal10.n,-1.69,0.45300135
a.gal10.n,-1.7,0.451164847
a.gal10.n,-1.71,0.449320877
a.gal10.n,-1.72,0.447469592
a.gal10.n,-1.73,0.445611144
a.gal10.n,-1.74,0.443745686
a.gal10.n,-1.75,0.441873373
a.gal10.n,-1.76,0.439994355
a.gal10.n,-1.77,0.438108787
a.gal10.n,-1.78,0.43621682
a.gal10.n,-1.79,0.43431861
a.gal10.n,-1.8,0.432414307
a.gal10.n,-1.81,0.430504065
a.gal10.n,-1.82,0.428588037
a.gal10.n,-1.83,0.426666375
a.gal10.n,-1.84,0.424739232
a.gal10.n,-1.85,0.42280676
a.gal10.n,-1.86,0.420869112
a.gal10.n,-1.87,0.41892644
a.gal10.n,-1.88,0.416978894
a.gal10.n,-1.89,0.415026628
a.gal10.n,-1.9,0.413069793
a.gal10.n,-1.91,0.411108538
a.gal10.n,-1.92,0.409143016
a.gal10.n,-1.93,0.407173378
a.gal10.n,-1.94,0.405199772
a.gal10.n,-1.95,0.403222349
a.gal10.n,-1.96,0.401241259
a.gal10.n,-1.97,0.399256651
a.gal10.n,-1.98,0.397268674
a.gal10.n,-1.99,0.395277476
a.gal10.n,-2,0.393283205
a.gal10.n,-2.01,0.391286008
a.gal10.n,-2.02,0.389286033
a.gal10.n,-2.03,0.387283427
a.gal10.n,-2.04,0.385278335
a.gal10.n,-2.05,0.383270903
a.gal10.n,-2.06,0.381261276
a.gal10.n,-2.07,0.379249599
a.gal10.n,-2.08,0.377236016
a.gal10.n,-2.09,0.37522067
a.gal10.n,-2.1,0.373203704
a.gal10.n,-2.11,0.37118526
a.gal10.n,-2.12,0.36916548
a.gal10.n,-2.13,0.367144504
a.gal10.n,-2.14,0.365122474
a.gal10.n,-2.15,0.363099529
a.gal10.n,-2.16,0.361075807
a.gal10.n,-2.17,0.359051448
a.gal10.n,-2.18,0.357026588
a.gal10.n,-2.19,0.355001365
a.gal10.n,-2.2,0.352975914
a.gal10.n,-2.21,0.350950371
a.gal10.n,-2.22,0.348924871
a.gal10.n,-2.23,0.346899547
a.gal10.n,-2.24,0.344874533
a.gal10.n,-2.25,0.34284996
a.gal10.n,-2.26,0.34082596
a.gal10.n,-2.27,0.338802664
a.gal10.n,-2.28,0.336780201
a.gal10.n,-2.29,0.3347587
a.gal10.n,-2.3,0.332738289
a.gal10.n,-2.31,0.330719096
a.gal10.n,-2.32,0.328701246
a.gal10.n,-2.33,0.326684865
a.gal10.n,-2.34,0.324670078
a.gal10.n,-2.35,0.322657007
